simulator,variant,neurons,in_degree,synapses,repeat,phase,seconds,host_rss_mb,gpu_mb
sna,columnar,12500,1000,12512500,0,setup.jit,0.004738330841064453,8862.2,0.0
sna,columnar,12500,1000,12512500,0,setup.snn_pre_super,5.0067901611328125e-06,8862.2,0.0
sna,columnar,12500,1000,12512500,0,setup.snn_shrink_buffers,0.7148449420928955,8862.2,0.0
sna,columnar,12500,1000,12512500,0,setup.sagesim_total,1.9273104667663574,8862.2,0.0
sna,columnar,12500,1000,12512500,0,setup.other,0.5131790637969971,8862.2,0.0
sna,columnar,12500,1000,12512500,0,setup.total,2.644012212753296,8862.2,0.0
sna,columnar,12500,1000,12512500,0,inject_drive,0.12427592277526855,8862.2,0.0
sna,columnar,12500,1000,12512500,0,first_tick.total,28.657249927520752,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.neighbor,1.0728836059570312e-05,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.ghost_topo,14.351280450820923,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build,13.524177312850952,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.comm_init,2.384185791015625e-06,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.breed_ranges,0.22120285034179688,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_hashmap,4.067641258239746,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_cpu_dict,1.4628665447235107,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_gpu_upload,0.14932942390441895,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_global_data,0.002894163131713867,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_gpu_hashmap,2.4525320529937744,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.combined_data,2.510502338409424,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.mpi_sync,1.1920928955078125e-05,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.prop_tensors,6.647563695907593,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.write_bufs,0.00014519691467285156,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.breed,0.3583586570020998,9882.5,50.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.hyperparameters,0.8932625800007372,9882.5,450.9
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_hyperparameters,0.5870095999998739,9882.5,551.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.internal_states,0.7074876160040731,9882.5,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_internal_states,0.6925518400021247,9882.5,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.synapse_delay_reg,0.8725429640035145,9882.5,50.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.input_spikes_tensor,0.6450066090037581,9882.5,100.2
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.output_spikes_tensor,0.5686052029996063,9882.5,100.2
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.internal_states_buffer,0.718935272001545,9882.5,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_internal_states_buffer,0.6035415590013145,9882.5,150.3
sna,columnar,12500,1000,12512500,0,ticks_2_100,1.0203404426574707,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,simulate_wall,29.684218645095825,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,total,83.07864236831665,9882.5,3056.0
sna,columnar,12500,1000,12512500,0,gpu_pool_used,0.0,9882.5,2856.4
sna,columnar,12500,1000,12512500,0,generation,2.41485595703125,1423.5,129.0
sna,columnar,12500,1000,12512500,0,model_load.decode_arrays,4.029273986816406e-05,8862.1,0.0
sna,columnar,12500,1000,12512500,0,model_load.constraint_check,0.2584421634674072,8862.1,0.0
sna,columnar,12500,1000,12512500,0,model_load.property_columns,10.349271774291992,8862.1,0.0
sna,columnar,12500,1000,12512500,0,model_load.neighbor_csr,0.4123966693878174,8862.1,0.0
sna,columnar,12500,1000,12512500,0,model_load.assemble,0.04063725471496582,8862.1,0.0
sna,columnar,12500,1000,12512500,0,model_load.build_from_local_columns,35.11771583557129,8862.1,0.0
