simulator,variant,neurons,in_degree,synapses,repeat,phase,seconds,host_rss_mb,gpu_mb
sna,columnar,12500,1000,12512500,0,setup.jit,0.004246711730957031,8861.3,0.0
sna,columnar,12500,1000,12512500,0,setup.snn_pre_super,6.67572021484375e-06,8861.3,0.0
sna,columnar,12500,1000,12512500,0,setup.snn_shrink_buffers,0.5580267906188965,8861.3,0.0
sna,columnar,12500,1000,12512500,0,setup.sagesim_total,1.5675466060638428,8861.3,0.0
sna,columnar,12500,1000,12512500,0,setup.other,0.45743560791015625,8861.3,0.0
sna,columnar,12500,1000,12512500,0,setup.total,2.1277623176574707,8861.3,0.0
sna,columnar,12500,1000,12512500,0,inject_drive,0.04062032699584961,8861.3,0.0
sna,columnar,12500,1000,12512500,0,first_tick.total,27.409008502960205,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.neighbor,8.106231689453125e-06,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.ghost_topo,13.902168989181519,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build,12.757145881652832,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.comm_init,2.1457672119140625e-06,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.breed_ranges,0.1700429916381836,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_hashmap,5.317894220352173,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_cpu_dict,1.176494836807251,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_gpu_upload,2.0235519409179688,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_global_data,0.0027120113372802734,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_gpu_hashmap,2.1151180267333984,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.combined_data,1.7249858379364014,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.mpi_sync,8.821487426757812e-06,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.prop_tensors,5.468059062957764,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.write_bufs,9.250640869140625e-05,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.breed,0.3165122610007529,9877.2,50.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.hyperparameters,0.7439331809982832,9877.2,450.9
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_hyperparameters,0.5094559800018033,9877.2,551.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.internal_states,0.6355792280010064,9877.2,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_internal_states,0.5548582060000626,9877.2,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.synapse_delay_reg,0.5152088989998447,9877.2,50.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.input_spikes_tensor,0.5353435750002973,9877.2,801.6
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.output_spikes_tensor,0.5864463219986646,9877.2,100.2
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.internal_states_buffer,0.5228777849988546,9877.2,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_internal_states_buffer,0.547636543000408,9877.2,150.3
sna,columnar,12500,1000,12512500,0,ticks_2_100,1.142341136932373,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,simulate_wall,29.031903505325317,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,total,75.34487628936768,9877.2,3597.0
sna,columnar,12500,1000,12512500,0,gpu_pool_used,0.0,9877.2,3557.7
sna,columnar,12500,1000,12512500,0,generation,2.6702880859375e-05,256.3,0.0
sna,columnar,12500,1000,12512500,0,model_load.decode_arrays,3.4332275390625e-05,8861.4,0.0
sna,columnar,12500,1000,12512500,0,model_load.constraint_check,0.25487422943115234,8861.4,0.0
sna,columnar,12500,1000,12512500,0,model_load.property_columns,10.03657865524292,8861.4,0.0
sna,columnar,12500,1000,12512500,0,model_load.neighbor_csr,0.65975022315979,8861.4,0.0
sna,columnar,12500,1000,12512500,0,model_load.assemble,0.039423465728759766,8861.4,0.0
sna,columnar,12500,1000,12512500,0,model_load.build_from_local_columns,29.96825098991394,8861.4,0.0
sna,columnar,12500,1000,12512500,0,model_load.bookkeeping,0.011633634567260742,8861.4,0.0
sna,columnar,12500,1000,12512500,0,model_load.other,0.4692959785461426,8861.4,0.0
sna,columnar,12500,1000,12512500,0,model_load.total,41.439841508865356,8861.4,0.0
sna,columnar,12500,1000,12512500,0,setup.analysis,0.33644676208496094,8861.4,0.0
sna,columnar,12500,1000,12512500,0,setup.sort_by_breed,0.9217970371246338,8861.4,0.0
sna,columnar,12500,1000,12512500,0,setup.tensors,2.2172927856445312e-05,8861.4,0.0
sna,columnar,12500,1000,12512500,0,setup.codegen,0.03640103340148926,8861.4,0.0
sna,columnar,12500,1000,12512500,0,setup.jit,0.004366397857666016,8861.4,0.0
sna,columnar,12500,1000,12512500,0,setup.snn_pre_super,5.245208740234375e-06,8861.4,0.0
sna,columnar,12500,1000,12512500,0,setup.snn_shrink_buffers,0.6007180213928223,8861.4,0.0
sna,columnar,12500,1000,12512500,0,setup.sagesim_total,1.7697577476501465,8861.4,0.0
sna,columnar,12500,1000,12512500,0,setup.other,0.47257232666015625,8861.4,0.0
sna,columnar,12500,1000,12512500,0,setup.total,2.372328996658325,8861.4,0.0
sna,columnar,12500,1000,12512500,0,inject_drive,0.04738354682922363,8861.4,0.0
sna,columnar,12500,1000,12512500,0,first_tick.total,27.986519813537598,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.neighbor,7.867813110351562e-06,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.ghost_topo,14.41600751876831,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build,12.722787618637085,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.comm_init,2.6226043701171875e-06,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.breed_ranges,0.18122005462646484,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_hashmap,5.426377534866333,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_cpu_dict,1.201444387435913,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_gpu_upload,2.0313103199005127,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_global_data,0.0027472972869873047,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.id_gpu_hashmap,2.1908600330352783,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.combined_data,1.6829187870025635,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.mpi_sync,1.1444091796875e-05,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.prop_tensors,5.340914249420166,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.gpu_build.write_bufs,9.751319885253906e-05,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.breed,0.2726492430010694,9813.4,50.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.hyperparameters,0.6961975060003169,9813.4,450.9
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_hyperparameters,0.4868616050007404,9813.4,551.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.internal_states,0.6414495200006058,9813.4,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_internal_states,0.544347689999995,9813.4,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.synapse_delay_reg,0.5185284459985269,9813.4,50.1
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.input_spikes_tensor,0.5687035320006544,9813.4,801.6
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.output_spikes_tensor,0.5314106650002941,9813.4,100.2
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.internal_states_buffer,0.5376452839991543,9813.4,150.3
sna,columnar,12500,1000,12512500,0,first_tick.prop_tensors.learning_internal_states_buffer,0.5428878380007518,9813.4,150.3
sna,columnar,12500,1000,12512500,0,ticks_2_100,1.158463478088379,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,simulate_wall,29.75364398956299,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,total,80.85440111160278,9813.4,3597.0
sna,columnar,12500,1000,12512500,0,gpu_pool_used,0.0,9813.4,3557.7
